order_book_id,board_type,sector_code,month,date,yield_rate,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600895.XSHG,MainBoard,Industrials,0,2017-01-03,-0.11493333579426215,-0.7912381830895261,1.4320090469950617,2.8128251204593018,-0.37062483230874765,-0.44584788311536033,0.16138352574586393,-0.011242205759653697,0.5490235630376088,-0.04190321905379867,-0.5642300555483373,-0.5493245071638936,-0.2712674536536126,-0.7954720776136722,-0.7409777405207074,-0.5295660071305779,-0.35581138927844386
600895.XSHG,MainBoard,Industrials,1,2017-01-04,-0.14270294514802256,-0.7962480939749136,1.4654403816760888,2.7810023176358265,-0.33254582860695314,-0.42761598610777807,0.2246817351418368,0.6072370576391315,0.5490235630376088,0.055605211363980854,-0.5763101137091615,-0.5522445505702701,-0.2746356654399547,-0.8265458961112571,-0.7363724806528017,-0.23721697521292356,-0.15674959027083646
600895.XSHG,MainBoard,Industrials,2,2017-01-05,-0.08596899338034407,-0.7968016391873299,1.4691549744184254,2.7774862151438717,-0.29654290018681956,-0.40551800283026374,0.27021793565046,0.41833354133999323,0.5490235630376088,0.08411881769147203,-0.5846430904038032,-0.5508360594292435,-0.27744998980236957,-0.8822621390729535,-0.7316829561982424,-0.3114439807865591,-0.1867456724916801
600895.XSHG,MainBoard,Industrials,3,2017-01-06,0.0038185842140032243,-0.7895569292113221,1.420865268768054,2.8235043943797926,-0.2872596085866965,-0.38590252304870704,0.24097788761288744,-0.7299035185175308,0.5490235630376088,-0.008698487192538866,-0.5908869819129283,-0.5524507496993659,-0.2893346589883767,-0.951494550056694,-0.7254602755711214,-0.0709574112597489,-0.042306549475821194
600895.XSHG,MainBoard,Industrials,4,2017-01-09,-0.08133761555728142,-0.7956939292379159,1.4617257889337536,2.784522355329228,-0.25670292095027697,-0.3638340921319454,0.26986954728819357,0.3747296023580599,1.3130493605514832,0.1096285723597579,-0.6076301863700839,-0.5511787924689646,-0.2973915880718418,-1.04074620583601,-0.7216064508740213,0.04029731204277233,-0.024959748749264977
600895.XSHG,MainBoard,Industrials,5,2017-01-10,-0.11908360673852614,-0.7962480939749136,1.4654403816760888,2.7810023176358265,-0.22745784699001456,-0.34007699060788654,0.2897593180194832,0.7245300906353331,1.3130493605514832,0.11141257563741871,-0.6228267108492613,-0.554603698249027,-0.30326607773808684,-1.0409840266809238,-0.7169594180997705,0.3467396236863666,0.2546112060328646
600895.XSHG,MainBoard,Industrials,6,2017-01-11,0.051346895611698855,-0.7901179779168835,1.424579861510389,2.8199406299257417,-0.22073035782783804,-0.3196675312152461,0.2503295686088585,0.0012441877052579734,0.5490235630376088,0.006239114574795016,-0.6309656234976418,-0.5567167026006282,-0.3101112740081234,-1.0530562887512147,-0.7117335519588958,0.1980137956297314,0.14793083711807228
600895.XSHG,MainBoard,Industrials,7,2017-01-12,0.056311388858442515,-0.7873064020109284,1.406006897798708,2.8377996752711074,-0.22114317131753194,-0.30342610037045803,0.20123701170951577,-0.39518455093168275,0.5490235630376088,-0.043592274146399844,-0.6448469381118638,-0.5589615280913574,-0.31455977728049933,-1.0688625817672592,-0.7065195106017065,0.3054211033269598,0.16561533053851893
600895.XSHG,MainBoard,Industrials,8,2017-01-13,0.008699164577087417,-0.7764761410511317,1.3354296356943178,2.9065931662004276,-0.251828343574054,-0.2968358085791781,0.08756246822048813,-0.6888371577885218,0.5490235630376088,-0.2037272109457785,-0.648718229205546,-0.5584994093250647,-0.31577690576744544,-1.028602149384634,-0.6961590044898716,0.23114266364129088,0.019882993546968205
600895.XSHG,MainBoard,Industrials,9,2017-01-16,0.018226241032864864,-0.782205377227734,1.3725755631176808,2.870201230825092,-0.2547528100542333,-0.29217379569401214,0.06485041434133713,-0.12806892162669878,0.5490235630376088,-0.10225240465558345,-0.6378922151945327,-0.5503859368959446,-0.3112277760178294,-1.0182934638519487,-0.6880154486363138,0.10992174570718675,-0.2076091013717563
600895.XSHG,MainBoard,Industrials,10,2017-01-17,0.09547707133803529,-0.7764761410511317,1.3354296356943178,2.9065931662004276,-0.2711552801211587,-0.29186678883250006,0.013555882829362017,-0.6135488297853147,-0.21500223447626673,-0.1777880311834634,-0.6406066710931558,-0.5540607262369855,-0.3207132652087606,-0.9944730243896381,-0.6790225557770156,0.039266717302027326,-0.39733551348532165
600895.XSHG,MainBoard,Industrials,11,2017-01-18,0.11999998355150818,-0.7724266276688043,1.3094274864979634,2.932315553054209,-0.2926413308681107,-0.2961045203906625,-0.039973682857763704,-1.1067340445253406,-0.9790280319901422,-0.232446530440982,-0.6427271920373934,-0.5608288158022926,-0.3268479606636163,-0.9626481047109524,-0.6706399076650168,0.679192683042278,-0.12509165816300927
600895.XSHG,MainBoard,Industrials,12,2017-01-19,0.07637407556200494,-0.773586940999827,1.316856671982636,2.9249452777755782,-0.3019978793722024,-0.30144708026922584,-0.052986573851452584,-1.063279312076195,-0.21500223447626673,-0.20128974095605953,-0.6424675054138148,-0.5620031819522862,-0.33132713709304,-0.9363932827684044,-0.6619382376104584,1.031183671044886,0.08568361537797123
600895.XSHG,MainBoard,Industrials,13,2017-01-20,0.05681507079890153,-0.7776272115217097,1.3428588211789905,2.8992816012925373,-0.2929293309763579,-0.3038288564853731,-0.018113460842140394,-0.5196239605677394,-0.21500223447626673,-0.11374497988909567,-0.643642206165914,-0.5632002893389663,-0.3358724859037866,-0.9651969828671761,-0.6549273788287824,1.0670818025427486,0.0809753927131843
